false_positive_rate,true_positive_rate,threshold
0.1890881913303438,0.42424242424242425,0.12956340165779306
0.1890881913303438,0.42727272727272725,0.12952604797659867
0.19730941704035873,0.42727272727272725,0.12831153493781283
0.19730941704035873,0.4303030303030303,0.12827927181279578
0.20029895366218237,0.4303030303030303,0.1279618186684177
0.20029895366218237,0.43333333333333335,0.1279330216967119
0.20104633781763825,0.43333333333333335,0.12786319875228208
0.20104633781763825,0.43636363636363634,0.1278050623629181
0.20328849028400597,0.43636363636363634,0.1273708871194093
0.20328849028400597,0.4393939393939394,0.127308012781802
0.20366218236173392,0.4393939393939394,0.12729930676448029
0.20366218236173392,0.44242424242424244,0.12716424505646864
0.20814648729446936,0.44242424242424244,0.12641796419397028
0.20814648729446936,0.44545454545454544,0.12640164571918217
0.21038863976083708,0.44545454545454544,0.1261026505280706
0.21038863976083708,0.4484848484848485,0.1260846392779957
0.21113602391629296,0.4484848484848485,0.12593895151356185
0.21113602391629296,0.45151515151515154,0.12593379702504437
0.21599402092675635,0.45151515151515154,0.12520813300187414
0.21599402092675635,0.45454545454545453,0.12516474526448618
0.2163677130044843,0.45454545454545453,0.12512917876059088
0.2163677130044843,0.46060606060606063,0.12499303771278811
0.22047832585949179,0.46060606060606063,0.1242424498144187
0.22047832585949179,0.4636363636363636,0.12419014839592576
0.2227204783258595,0.4636363636363636,0.12375266306014714
0.2227204783258595,0.4666666666666667,0.1237055394143004
0.2290732436472347,0.4666666666666667,0.12321943411921225
0.2290732436472347,0.4696969696969697,0.12320913126193302
0.2328101644245142,0.4696969696969697,0.12274031321642138
0.2328101644245142,0.4727272727272727,0.12270541900610586
0.2428998505231689,0.4727272727272727,0.12105055331489453
0.2428998505231689,0.47575757575757577,0.12101637837966245
0.24551569506726456,0.47575757575757577,0.12072245108993297
0.24551569506726456,0.47878787878787876,0.12069749719987641
0.2470104633781764,0.47878787878787876,0.12052832170320948
0.2470104633781764,0.4818181818181818,0.12051404895629086
0.24738415545590434,0.4818181818181818,0.12037053579872077
0.24738415545590434,0.48787878787878786,0.12029022447567259
0.24962630792227206,0.48787878787878786,0.11991895886091868
0.24962630792227206,0.4909090909090909,0.11984202753804635
0.25112107623318386,0.4909090909090909,0.11971842251755548
0.25112107623318386,0.49393939393939396,0.11965840169978038
0.2522421524663677,0.49393939393939396,0.11950571721764552
0.2522421524663677,0.49696969696969695,0.11946761369164113
0.2526158445440957,0.49696969696969695,0.11940132233572708
0.2526158445440957,0.5,0.11939722062954215
0.25448430493273544,0.5,0.1192106280931766
0.25448430493273544,0.503030303030303,0.11918741556879044
0.2552316890881913,0.503030303030303,0.11909601775153073
0.2552316890881913,0.5060606060606061,0.11908987094944758
0.2556053811659193,0.5060606060606061,0.11902824023337051
0.2556053811659193,0.509090909090909,0.11898151122833102
0.25971599402092677,0.509090909090909,0.11870195186105777
0.25971599402092677,0.5121212121212121,0.11867207796874017
0.2671898355754858,0.5121212121212121,0.11780968732381554
0.2671898355754858,0.5151515151515151,0.11772971568345726
0.26756352765321373,0.5151515151515151,0.11765875827877204
0.26756352765321373,0.5181818181818182,0.11757317950649883
0.2757847533632287,0.5181818181818182,0.11670336648807857
0.2757847533632287,0.5212121212121212,0.11661483941022073
0.2765321375186846,0.5212121212121212,0.11650108403337621
0.2765321375186846,0.5242424242424243,0.116334666925257
0.2866218236173393,0.5242424242424243,0.11464122357784985
0.2866218236173393,0.5272727272727272,0.11448848194815543
0.2884902840059791,0.5272727272727272,0.114203273895047
0.2884902840059791,0.5303030303030303,0.11417431677137484
0.2907324364723468,0.5303030303030303,0.11387381680835626
0.2907324364723468,0.5333333333333333,0.1138481852314292
0.30119581464872947,0.5333333333333333,0.11255017120568492
0.30119581464872947,0.5363636363636364,0.11246577165525717
0.3023168908819133,0.5363636363636364,0.11229298204849877
0.3023168908819133,0.5393939393939394,0.11229008096730111
0.3068011958146487,0.5393939393939394,0.1118899919935354
0.3068011958146487,0.5424242424242425,0.11188935367087181
0.312780269058296,0.5424242424242425,0.11122126049244221
0.312780269058296,0.5454545454545454,0.1112118537829998
0.3150224215246637,0.5454545454545454,0.11109044199910854
0.3150224215246637,0.5484848484848485,0.11104163039695604
0.3157698056801196,0.5484848484848485,0.11101269363905891
0.3157698056801196,0.5515151515151515,0.11099140047028148
0.3210014947683109,0.5515151515151515,0.11044548905734837
