recall,precision,threshold
0.403030303030303,0.19530102790014683,0.12300986177455715
0.403030303030303,0.19558823529411765,0.12320814837956169
0.403030303030303,0.1958762886597938,0.12344283847718195
0.403030303030303,0.19616519174041297,0.12352300422019265
0.403030303030303,0.1964549483013294,0.12364172462353934
0.4,0.19584569732937684,0.12365765078567803
0.4,0.1961367013372957,0.12395314671700962
0.396969696969697,0.1949404761904762,0.12424698852554537
0.396969696969697,0.19523099850968703,0.12445210868675768
0.396969696969697,0.19552238805970149,0.1247278318238395
0.396969696969697,0.19610778443113772,0.12474071631644279
0.3939393939393939,0.19519519519519518,0.12505451149138117
0.3878787878787879,0.19783616692426584,0.12517746019094408
0.3878787878787879,0.19814241486068113,0.12518673520127568
0.3878787878787879,0.19844961240310077,0.125297543406167
0.3878787878787879,0.20253164556962025,0.12581163261306216
0.3878787878787879,0.20285261489698891,0.12589594021868794
0.3878787878787879,0.20317460317460317,0.12596318547425303
0.3878787878787879,0.20349761526232116,0.12613345560570524
0.38484848484848483,0.20222929936305734,0.12630560572221636
0.38484848484848483,0.20287539936102236,0.12637828148024793
0.38484848484848483,0.2032,0.12638504604465484
0.38484848484848483,0.20352564102564102,0.12638736253159552
0.38181818181818183,0.2032258064516129,0.12650843856667365
0.36666666666666664,0.2168458781362007,0.12655225118663946
0.36666666666666664,0.21723518850987433,0.12664197704535574
0.36666666666666664,0.21762589928057555,0.12673408795459137
0.36666666666666664,0.218018018018018,0.12676879687923986
0.36363636363636365,0.21660649819494585,0.12701707109631838
0.36363636363636365,0.21699819168173598,0.12717003044457198
0.36363636363636365,0.2177858439201452,0.12762920017393264
0.36363636363636365,0.2185792349726776,0.12769250118557066
0.35454545454545455,0.21467889908256882,0.1278345441883599
0.35454545454545455,0.21507352941176472,0.1278556826611525
0.3515151515151515,0.2136279926335175,0.1279568352182907
0.3484848484848485,0.21256931608133087,0.12796318126747214
0.3484848484848485,0.21296296296296297,0.1281421091756501
0.3484848484848485,0.21335807050092764,0.12818043699130144
0.3484848484848485,0.2137546468401487,0.12879085507595892
0.3484848484848485,0.21415270018621974,0.12881550163010397
0.3484848484848485,0.21455223880597016,0.1291429837075484
0.34545454545454546,0.21348314606741572,0.12946621505913364
0.3424242424242424,0.21482889733840305,0.1298163056642965
0.3424242424242424,0.21523809523809523,0.1301773796021781
0.3393939393939394,0.21374045801526717,0.13026126893420956
0.33636363636363636,0.21223709369024857,0.13038550219995496
0.3333333333333333,0.21153846153846154,0.13050281196440416
0.3333333333333333,0.21235521235521235,0.13123346796183932
0.3333333333333333,0.2127659574468085,0.13173832348842165
0.3303030303030303,0.2124756335282651,0.13183177318100522
0.3303030303030303,0.212890625,0.1318637518785496
0.32727272727272727,0.21301775147928995,0.1318783703645166
0.32727272727272727,0.21428571428571427,0.13199238522701534
0.3242424242424242,0.21314741035856574,0.132002088996335
0.3242424242424242,0.21357285429141717,0.13206302856912505
0.3242424242424242,0.214,0.13211801870262815
0.3181818181818182,0.21341463414634146,0.13225658193152548
0.3181818181818182,0.21384928716904278,0.13226662497072758
0.3151515151515151,0.21311475409836064,0.13240440088678587
0.3151515151515151,0.2135523613963039,0.13254910019443572
0.3151515151515151,0.2139917695473251,0.13274267474548765
0.3151515151515151,0.21443298969072164,0.1328044863817918
0.3151515151515151,0.21487603305785125,0.13281439277483884
0.31212121212121213,0.21325051759834368,0.13303945942316456
0.31212121212121213,0.21369294605809128,0.13304611717496262
0.3090909090909091,0.2125,0.13313308366941737
0.3090909090909091,0.21294363256784968,0.1332557003439395
0.3090909090909091,0.21338912133891214,0.13325812355271677
0.3090909090909091,0.2170212765957447,0.13338477665530923
0.2787878787878788,0.21495327102803738,0.1334321877370309
0.2787878787878788,0.215962441314554,0.13349634498088314
0.2787878787878788,0.2164705882352941,0.13352446403987675
0.2787878787878788,0.21800947867298578,0.13359376906095063
0.2787878787878788,0.21852731591448932,0.13383619910760347
0.27575757575757576,0.2171837708830549,0.1340768094191657
0.27575757575757576,0.21980676328502416,0.1343237989384326
0.2727272727272727,0.2179176755447942,0.13434468610970632
0.2696969696969697,0.2176039119804401,0.1345245421275751
0.2696969696969697,0.2181372549019608,0.13460028197113594
0.26666666666666666,0.21621621621621623,0.13509306044599265
0.2636363636363636,0.21428571428571427,0.13532073466118516
0.2636363636363636,0.21481481481481482,0.13553579894959727
0.2636363636363636,0.21534653465346534,0.13601134426031958
0.2636363636363636,0.21588089330024815,0.13634907485688874
0.2606060606060606,0.215,0.13637451858776525
0.2606060606060606,0.21553884711779447,0.13647820312485054
0.25757575757575757,0.21573604060913706,0.13699310858450423
0.25757575757575757,0.21628498727735368,0.13718374473858153
0.2545454545454545,0.21428571428571427,0.1374252381914828
0.2515151515151515,0.2128205128205128,0.1374394188455633
0.2515151515151515,0.2133676092544987,0.13756207118461364
0.2515151515151515,0.21558441558441557,0.1381491346095937
0.2515151515151515,0.21614583333333334,0.13827342787976568
0.2515151515151515,0.21671018276762402,0.13851080265878712
0.2515151515151515,0.2178477690288714,0.1388537422266316
0.2515151515151515,0.21957671957671956,0.13898486079609013
0.2515151515151515,0.22015915119363394,0.13900014233057625
0.24545454545454545,0.216,0.13900807832568987
0.24545454545454545,0.21657754010695188,0.13925065640075157
0.24545454545454545,0.21715817694369974,0.13939549872290674
0.24545454545454545,0.21774193548387097,0.13940599677267249
0.24545454545454545,0.2183288409703504,0.13970126446387116
0.24545454545454545,0.21891891891891893,0.13996820740512422
0.24545454545454545,0.22070844686648503,0.14007984552930838
0.24545454545454545,0.22131147540983606,0.14021380597198252
0.24545454545454545,0.2219178082191781,0.14026415125676117
0.24242424242424243,0.21978021978021978,0.1403302168958676
0.24242424242424243,0.22038567493112948,0.14035296373182857
0.24242424242424243,0.22099447513812154,0.14044235168596145
0.23333333333333334,0.2219020172910663,0.14057472548723823
0.23030303030303031,0.22287390029325513,0.14069133143073595
0.23030303030303031,0.2235294117647059,0.14072071988753096
0.22727272727272727,0.22123893805309736,0.14083604068936012
0.22727272727272727,0.22189349112426035,0.141046520936321
0.22727272727272727,0.22255192878338279,0.1411307746242531
0.22727272727272727,0.22321428571428573,0.14153489451929008
0.22727272727272727,0.22388059701492538,0.14173566791298217
0.22727272727272727,0.22522522522522523,0.14173774103672757
0.22727272727272727,0.22590361445783133,0.1420161760380887
0.22727272727272727,0.22658610271903323,0.1425978677618838
0.22424242424242424,0.22424242424242424,0.14364466793687514
0.22424242424242424,0.22560975609756098,0.1436723203002493
0.22424242424242424,0.22910216718266255,0.1438072291650802
0.22424242424242424,0.23052959501557632,0.14493953258982675
0.22424242424242424,0.23197492163009403,0.14561320854258988
0.22121212121212122,0.22955974842767296,0.14596859023602043
0.22121212121212122,0.2302839116719243,0.1461535207728358
0.22121212121212122,0.2310126582278481,0.14628872587694883
0.21818181818181817,0.23076923076923078,0.14643069424967617
